absolute_magnitude_h,close_approach_date,miss_distance_astronomical,miss_distance_lunar,miss_distance_kilometers,miss_distance_miles,relative_velocity_kph,relative_velocity_kps,relative_velocity_mph,estimated_max_diameter_kilometers,estimated_min_diameter_kilometers,estimated_max_diameter_miles,estimated_min_diameter_miles,id,is_potentially_hazardous,is_sentry_object,name
28.9,2018-12-23,0.0588418418,22.8894764602,8802614.200156966,5469690.8310434908,15850.043144448,4.4027897623,9848.6004193932,0.0098637028,0.004411182,0.0061290189,0.0027409806,3794982,False,False,(2017 YS1)
22.9,2018-12-23,0.1550591617,60.3180139013,23196520.314305579,14413649.3535078302,50469.044633392,14.0191790648,31359.5016501207,0.1563291544,0.0699125232,0.097138403,0.0434416145,3633050,False,False,(2013 FZ7)
25.0,2018-12-23,0.2484601355,96.6509927095,37169107.050711385,23095812.154271713,26812.778412129,7.4479940034,16660.4177861365,0.0594346868,0.02658,0.0369309908,0.0165160412,3736497,False,False,(2015 XF261)
28.0,2018-12-23,0.077382166,30.101662574,11576207.20958642,7193121.610555796,36582.5905248888,10.1618307014,22730.9990958677,0.0149293183,0.0066765941,0.0092766455,0.004148642,3738932,False,False,(2015 YQ1)
23.4,2018-12-23,0.2597526752,101.0437906528,38858446.936721824,24145519.2838722112,25355.6977205772,7.0432493668,15755.0445086553,0.1241766613,0.0555334912,0.0771597762,0.0345069009,3827310,False,False,(2018 RW1)
24.3,2018-12-23,0.0773395843,30.0850982927,11569837.077965441,7189163.3943114458,60065.3518032769,16.6848199454,37322.2737357639,0.0820427065,0.0366906138,0.0509789586,0.0227984834,3836941,False,False,(2018 YG)
21.4,2018-12-23,0.4067577516,158.2287653724,60850093.245349092,37810494.6467257896,54374.9045900688,15.1041401639,33786.4511326458,0.3119176705,0.1394938229,0.1938165949,0.0866774163,3556126,True,False,(2011 BM45)
24.3,2018-12-24,0.0282099425,10.9736676325,4220147.310822475,2622277.942301155,38002.3747159702,10.5562151989,23613.197778376,0.0820427065,0.0366906138,0.0509789586,0.0227984834,3837649,False,False,(2019 AX4)
24.1,2018-12-24,0.477095594,185.590186066,71372484.64878478,44348805.479318764,67791.2092899178,18.8308914694,42122.8211279492,0.0899580388,0.040230458,0.0558973165,0.0249980399,3797496,False,False,(2018 AW3)
19.5,2018-12-24,0.4144373884,161.2161440876,61998950.553002708,38524361.4752570504,36949.1692279068,10.2636581189,22958.7768460846,0.7482383761,0.3346223745,0.464933628,0.2079246394,3836926,False,False,(2018 XJ5)
19.5,2018-12-24,0.1330290642,51.7483059738,19900864.652413254,12365823.8841367452,32286.8972445694,8.9685825679,20061.8223462159,0.7482383761,0.3346223745,0.464933628,0.2079246394,2523824,False,False,523824 (2016 RO1)
22.9,2018-12-24,0.1026135808,39.9166829312,15350773.120752896,9538528.1098101248,31425.4051385889,8.7292792052,19526.5246540304,0.1563291544,0.0699125232,0.097138403,0.0434416145,3837567,False,False,(2019 AX)
21.7,2018-12-24,0.0953493399,37.0908932211,14264058.154946013,8863274.7419724594,32371.4652494302,8.9920736804,20114.3696156807,0.2716689341,0.1214940408,0.1688071972,0.0754928736,3321493,True,False,(2006 CU)
23.4,2018-12-24,0.3767453519,146.5539418891,56360302.176640453,35020667.8426181314,68209.0612080642,18.9469614467,42382.4580600886,0.1241766613,0.0555334912,0.0771597762,0.0345069009,3623483,False,False,(2013 AJ11)
18.5,2018-12-24,0.4144566006,161.2236176334,62001824.657200722,38526147.3607930836,36951.1605169495,10.2642112547,22960.0141556568,1.1858779086,0.5303407233,0.7368701419,0.3295383456,3515378,False,False,(2010 GJ23)
25.6,2018-12-24,0.007599907,2.956363823,1136929.89939809,706455.480710042,22944.6031675323,6.3735008799,14256.8841181814,0.0450858206,0.0201629919,0.0280150214,0.0125286985,3836924,False,False,(2018 XN5)
19.5,2018-12-24,0.1330289531,51.7482627559,19900848.032089897,12365813.5567466986,32286.8972771613,8.968582577,20061.8223664673,0.7482383761,0.3346223745,0.464933628,0.2079246394,3758925,False,False,(2016 RO1)
22.5,2018-12-24,0.1870711424,72.7706743936,27985444.441506688,17389348.8211327744,45729.4481564674,12.7026244879,28414.5007170005,0.1879489824,0.0840533402,0.1167860472,0.0522283081,3836947,False,False,(2018 YL)
24.673,2018-12-24,0.0519466707,20.2072549023,7771111.290311409,4828744.6439350842,26235.8410724391,7.2877336312,16301.9313597053,0.0690939432,0.0308997508,0.0429329726,0.019200209,3837854,False,False,(2019 AJ11)
23.966,2018-12-24,0.132298117,51.463967513,19791516.50821079,12297878.098017302,43239.6412057714,12.011011446,26867.4315036639,0.0956841446,0.0427912503,0.0594553526,0.026589242,3837947,False,False,(2019 AJ14)
21.4,2018-12-24,0.4189080447,162.9552293883,62667751.212984789,38939934.9349725282,45894.1268677658,12.7483685744,28516.8256640293,0.3119176705,0.1394938229,0.1938165949,0.0866774163,3403074,False,False,(2008 CC175)
20.2,2018-12-24,0.0631345957,24.5593577273,9444801.040031159,5868727.2297776342,47522.0746754856,13.2005762987,29528.3691226649,0.5420507863,0.2424124811,0.3368146392,0.1506280858,3515066,True,False,(2010 GT7)
23.5,2018-12-24,0.237297147,92.308590183,35499147.74827689,22058147.560885482,39224.2392782993,10.8956220217,24372.4169004521,0.1185877909,0.0530340723,0.0736870142,0.0329538346,3794985,False,False,(2017 YC2)
23.0,2018-12-24,0.3352064609,130.3953132901,50146172.560878283,31159386.7493669854,22985.3792339146,6.384827565,14282.2207800955,0.1492931834,0.0667659413,0.0927664547,0.0414864197,3753474,False,False,(2016 KC)
25.418,2018-12-25,0.0389213507,15.1404054223,5822551.162243009,3617965.5249271642,17608.0442040409,4.89112339,10940.9539111164,0.049027526,0.0219257762,0.0304642829,0.0136240415,3837925,False,False,(2019 BL)
21.6,2018-12-25,0.1000593867,38.9231014263,14968671.123826329,9301100.9385641802,49912.3839880498,13.8645511078,31013.614373019,0.2844722965,0.1272198785,0.1767628354,0.0790507431,3836862,False,False,(2018 XZ2)
23.6,2018-12-25,0.2518869039,97.9840056171,37681744.304334693,23414350.1728690434,12011.3056869296,3.3364738019,7463.3582475258,0.1132504611,0.0506471459,0.0703705522,0.0314706677,3836919,False,False,(2018 XF5)
20.157,2018-12-25,0.4523929216,175.9808465024,67677017.474436992,42052548.6560228096,86309.3370386948,23.9748158441,53629.2655616268,0.5528915834,0.2472606329,0.3435507961,0.1536405867,3840802,True,False,(2019 GD1)
22.1,2018-12-25,0.3861161713,150.1991906357,57762156.799035131,35891739.9128255678,54287.6792889812,15.0799109136,33732.252722645,0.2259643771,0.1010543415,0.140407711,0.0627922373,3092226,False,False,(1999 LK1)
22.1,2018-12-25,0.3861161399,150.1991784211,57762152.101662013,35891736.9940132594,54287.674732598,15.0799096479,33732.2498914857,0.2259643771,0.1010543415,0.140407711,0.0627922373,2523586,False,False,523586 (1999 LK1)
19.4,2018-12-26,0.1932610605,75.1785525345,28911443.004741135,17964737.647192263,113169.3661196456,31.4359350332,70319.0430758431,0.7835017643,0.3503926411,0.4868452748,0.2177238258,3837634,False,False,(2019 AM3)
22.5,2018-12-26,0.2764809358,107.5510840262,41360959.091286746,25700508.2309232548,39404.0498548021,10.9455694041,24484.1442000575,0.1879489824,0.0840533402,0.1167860472,0.0522283081,3170247,False,False,(2003 YW1)
24.8,2018-12-26,0.3929998687,152.8769489243,58791943.267799669,36531619.5529026722,89044.2150547331,24.7345041819,55328.6124044257,0.0651688382,0.0291443905,0.0404940262,0.018109479,3542518,False,False,(2010 PJ9)
26.7,2018-12-26,0.2605595864,101.3576791096,38979159.133520968,24220526.3648386384,23711.9203390139,6.5866445386,14733.6651684278,0.0271668934,0.0121494041,0.0168807197,0.0075492874,3826795,False,False,(2018 PZ21)
26.4,2018-12-26,0.0136451505,5.3079635445,2041285.450629435,1268395.962718803,34222.3895421738,9.5062193173,21264.4619908024,0.0311917671,0.0139493823,0.0193816595,0.0086677416,3836890,False,False,(2018 XE4)
24.3,2018-12-26,0.3451221509,134.2525167001,51629538.664458583,32081107.7053631254,47720.0252576718,13.2555625716,29651.3679163572,0.0820427065,0.0366906138,0.0509789586,0.0227984834,3825664,False,False,(2018 OF)
24.3,2018-12-26,0.3390551789,131.8924645921,50721932.575908943,31517147.4331236934,42891.9598823368,11.9144333006,26651.395850222,0.0820427065,0.0366906138,0.0509789586,0.0227984834,3126183,False,False,(2002 JR100)
25.1,2018-12-26,0.2238753602,87.0875151178,33491277.031402774,20810514.5509313212,38303.324236382,10.6398122879,23800.1961067675,0.0567596853,0.0253837029,0.0352688224,0.0157726969,3720000,False,False,(2015 KT120)
25.0,2018-12-26,0.3797791467,147.7340880663,56814151.416737529,35302676.6834907402,16560.3483010575,4.6000967503,10289.9564207321,0.0594346868,0.02658,0.0369309908,0.0165160412,3745638,False,False,(2016 ER28)
25.4,2018-12-26,0.0205575309,7.9968795201,3075362.835099183,1910941.8541794054,20911.4021902504,5.8087228306,12993.5320998253,0.0494356193,0.022108281,0.0307178602,0.0137374447,3837593,False,False,(2019 AQ2)
19.3,2018-12-27,0.0892455377,34.7165141653,13350942.346924699,8295890.8888068862,98973.6963118772,27.49269342,61498.4059111217,0.8204270649,0.3669061375,0.5097895857,0.2279848336,2488789,True,False,488789 (2004 XK50)
29.3,2018-12-27,0.000397959,0.154806051,59533.81874733,36992.599599954,42881.4049120643,11.9115013645,26644.8374021657,0.0082042706,0.0036690614,0.0050978959,0.0022798483,3837526,False,False,(2018 YL2)
24.412,2018-12-27,0.0846893826,32.9441698314,12669351.248575062,7872369.8192253756,43789.9786886977,12.1638829691,27209.3898135411,0.0779183915,0.034846164,0.0484162289,0.0216523958,3837779,False,False,(2019 AL8)
23.9,2018-12-27,0.1232392363,47.9400629207,18436327.250906681,11455802.5410909578,23796.9454472629,6.6102626242,14786.4964641618,0.0986370281,0.04411182,0.0612901888,0.0274098057,3017309,False,False,(1999 AO10)
27.2,2018-12-27,0.1353672571,52.6578630119,20250653.329902377,12583172.4897397226,30840.2754304965,8.5667431751,19162.947808466,0.0215794305,0.0096506147,0.0134088323,0.0059966121,3292015,False,False,(2005 TA)
25.977,2018-12-27,0.0459806572,17.8864756508,6878608.378320164,4274169.0504357032,15305.0524092884,4.251403447,9509.9643706492,0.0379000671,0.0169494253,0.0235500026,0.0105318813,3837749,False,False,(2019 AS7)
19.3,2018-12-27,0.0892446379,34.7161641431,13350807.738761273,8295807.2471726474,98973.796984348,27.4927213845,61498.46846508,0.8204270649,0.3669061375,0.5097895857,0.2279848336,3263663,True,False,(2004 XK50)
21.3,2018-12-27,0.2790024974,108.5319714886,41738179.335720538,25934902.0218299044,65398.300817917,18.1661946716,40635.9608609996,0.3266178974,0.1460679643,0.2029508896,0.090762397,3837586,False,False,(2019 AM2)
26.6,2018-12-27,0.3943013494,153.3832249166,58986642.008365778,36652599.7403646164,80237.4872250233,22.2881908958,49856.454214904,0.0284472297,0.0127219879,0.0176762835,0.0079050743,3660062,False,False,(2014 BU43)
25.624,2018-12-27,0.0290637648,11.3058045072,4347877.308260976,2701645.6823784288,36316.2667013392,10.0878518615,22565.5158289515,0.0445902573,0.0199413693,0.0277070928,0.0123909886,3837875,False,False,(2019 AJ12)
24.844,2018-12-27,0.1700237423,66.1392357547,25435189.697508901,15804694.0046327938,15939.0399771974,4.4275111048,9903.8995902758,0.063861627,0.0285597878,0.039681763,0.0177462239,3837742,False,False,(2019 AP7)
24.3,2018-12-27,0.4758086775,185.0895755475,71179964.681516925,44229179.118806565,50362.7806533172,13.9896612926,31293.4733453903,0.0820427065,0.0366906138,0.0509789586,0.0227984834,3825242,False,False,(2018 MA)
24.6,2018-12-27,0.3636119802,141.4450602978,54395577.744402174,33799844.6907470412,34493.3528691095,9.5814869081,21432.8280646975,0.0714562102,0.0319561887,0.0444008168,0.0198566489,3739260,False,False,(2016 AL9)
23.2,2018-12-27,0.1161168006,45.1694354334,17370826.040974722,10793730.7899142836,56059.1965457723,15.5719990405,34833.0046536772,0.1361570015,0.0608912622,0.0846040122,0.0378360645,3125002,False,False,(2002 JD9)
19.3,2018-12-27,0.2754901701,107.1656761689,41212742.652897687,25608410.8067226006,87183.1338663636,24.2175371851,54172.2089293524,0.8204270649,0.3669061375,0.5097895857,0.2279848336,2415949,False,False,415949 (2001 XY10)
24.7,2018-12-27,0.074348452,28.921547828,11122370.05699724,6911120.280512312,22779.0592637628,6.3275164622,14154.0215741975,0.0682401509,0.0305179233,0.0424024508,0.0189629525,3836913,False,False,(2018 XD5)
20.0,2018-12-28,0.1981210915,77.0691045935,29638493.290475105,18416505.745982249,39253.7068548646,10.9038074597,24390.7269065685,0.5943468684,0.2658,0.369309908,0.1651604118,3831474,False,False,(2018 TC3)
18.2,2018-12-28,0.4838725127,188.2264074403,72386297.251467949,44978759.4192737362,47938.656451167,13.3162934587,29787.216837671,1.3615700154,0.6089126221,0.846040122,0.3783606449,2450238,False,False,450238 (2002 XN40)
26.6,2018-12-28,0.0610579478,23.7515416942,9134138.937451186,5675690.7504549268,8146.5708007836,2.2629363336,5061.9622845202,0.0284472297,0.0127219879,0.0176762835,0.0079050743,3837564,False,False,(2019 AS)
25.1,2018-12-28,0.0011044682,0.4296381298,165226.090202734,102666.7317323692,50559.4113908166,14.0442809419,31415.6520389216,0.0567596853,0.0253837029,0.0352688224,0.0157726969,3837609,False,False,(2019 AW2)
21.8,2018-12-28,0.3284360351,127.7616176539,49133331.282205237,30530036.3621647906,2046.3329216097,0.5684258116,1271.5116978746,0.2594418179,0.1160259082,0.1612096218,0.0720951346,3836753,False,False,(2018 XD2)
20.3,2018-12-28,0.2939179432,114.3340799048,43969498.257500984,27321379.3080182192,27291.5052737087,7.5809736871,16957.8800407664,0.5176544822,0.2315021222,0.3216554833,0.1438487052,2138175,True,False,138175 (2000 EE104)
20.0,2018-12-28,0.3996019007,155.4451393723,59779593.192671509,37145316.7587004642,45269.872952103,12.5749647089,28128.9385573776,0.5943468684,0.2658,0.369309908,0.1651604118,3124996,True,False,(2002 JX8)
27.0,2018-12-28,0.134953545,52.496929005,20188762.88094915,12544715.54803227,32279.4594595458,8.9665165165,20057.2007958494,0.023661375,0.0105816886,0.0147024923,0.0065751544,3763937,False,False,(2016 WH)
26.5,2018-12-28,0.2699668598,105.0171084622,40386467.196668626,25094987.0459979988,29606.1093175634,8.2239192549,18396.0849812382,0.0297879063,0.0133215567,0.0185093411,0.008277629,3789099,False,False,(2017 VL1)
29.7,2018-12-28,0.0013119525,0.5103495225,196265.299541175,121953.602071215,15465.7955553085,4.2960543209,9609.8439104638,0.0068240151,0.0030517923,0.0042402451,0.0018962952,3837536,False,False,(2018 YO2)
24.008,2018-12-28,0.0970848071,37.7659899619,14523680.351520877,9024596.4943350226,17475.0319119694,4.8541755311,10858.3052455235,0.0938512322,0.041971547,0.058316434,0.0260799021,3837781,False,False,(2019 AQ8)
23.607,2018-12-29,0.0435065247,16.9240381083,6508483.426222389,4044184.0697474082,101111.3081503254,28.0864744862,62826.6347781841,0.1128859725,0.0504841416,0.0701440696,0.0313693816,3837673,False,False,(2019 AE5)
21.763,2018-12-29,0.4080265159,158.7223146851,61039897.682161133,37928433.6548563154,13407.6353450178,3.7243431514,8330.9831953528,0.2639003576,0.1180198278,0.1639800291,0.0733340984,3837714,False,False,(2019 AQ6)
20.3,2018-12-29,0.2555845753,99.4223997917,38234908.069734611,23758070.1981791918,79293.2237898833,22.0258954972,49269.7256376639,0.5176544822,0.2315021222,0.3216554833,0.1438487052,3102730,False,False,(2002 AA2)
23.4,2018-12-29,0.4941512343,192.2248301427,73923972.109150941,45934226.2702513458,89366.1977635211,24.8239438232,55528.6799381168,0.1241766613,0.0555334912,0.0771597762,0.0345069009,3752772,False,False,(2016 JO5)
21.6,2018-12-29,0.0577705103,22.4727285067,8642345.289693061,5370104.3479678018,110240.9154465822,30.6224765129,68499.4177117944,0.2844722965,0.1272198785,0.1767628354,0.0790507431,3837599,True,False,(2019 AZ2)
25.3,2018-12-29,0.0236568788,9.2025258532,3539018.679328156,2199044.2362983128,58922.9212924498,16.3674781368,36612.4118441891,0.0517654482,0.0231502122,0.0321655483,0.0143848705,3837592,False,False,(2019 AT2)
22.409,2018-12-29,0.3364656198,130.8851261022,50334540.050309826,31276432.8797985588,56395.257671979,15.6653493533,35041.8199684583,0.1959927374,0.0876506168,0.1217842033,0.0544635514,3843369,False,False,(2019 OS1)
20.2,2018-12-29,0.2824237947,109.8628561383,42249998.124437289,26252931.4699170282,30854.9241082941,8.5708122523,19172.0499271786,0.5420507863,0.2424124811,0.3368146392,0.1506280858,3125009,False,False,(2002 JW15)
19.9,2018-12-29,0.176710205,68.740269745,26435470.27526335,16426239.53420023,48305.880814428,13.4183002262,30015.3957760539,0.6223575734,0.2783267681,0.3867149477,0.1729441822,2459462,False,False,459462 (2013 AY52)
23.7,2018-12-29,0.0434512788,16.9025474532,6500218.757256156,4039048.6425847128,101143.8632191522,28.0955175609,62846.8632319226,0.1081533507,0.0483676488,0.0672033557,0.0300542543,3374391,False,False,(2007 HW4)
20.2,2018-12-29,0.2824238046,109.8628599894,42249999.605456202,26252932.3901795076,30854.923470144,8.570812075,19172.049530657,0.5420507863,0.2424124811,0.3368146392,0.1506280858,2524471,False,False,524471 (2002 JW15)
25.9,2018-12-30,0.0122288332,4.7570161148,1829407.399305284,1136741.0465455592,36857.5388071632,10.2382052242,22901.8412660398,0.0392681082,0.0175612318,0.0244000636,0.0109120402,3837545,False,False,(2018 YY2)
26.5,2018-12-30,0.3789265805,147.4024398145,56686609.329183535,35223425.705201383,67816.694669751,18.8379707416,42138.6567518794,0.0297879063,0.0133215567,0.0185093411,0.008277629,3623682,False,False,(2013 AF53)
27.4,2018-12-30,0.1916231442,74.5414030938,28666414.215022854,17812483.8173652252,28762.4785201491,7.9895773667,17871.8856115893,0.0196806745,0.0088014652,0.0122290004,0.0054689752,3733271,False,False,(2015 VH2)
23.8,2018-12-30,0.1492276452,58.0495539828,22324137.867035724,13871576.0370480312,41020.6181714939,11.3946161587,25488.6168855041,0.1032856481,0.046190746,0.0641787064,0.0287015901,3766465,False,False,(2017 AB14)
20.6,2018-12-30,0.3803098508,147.9405319612,56893543.619697796,35352008.7108537448,40580.6535279101,11.2724037578,25215.2399657172,0.4508582062,0.2016299194,0.2801502144,0.1252869847,3777764,False,False,(2015 TT351)
24.6,2018-12-30,0.0302866906,11.7815226434,4530824.403109022,2815323.7357956236,54212.4392614078,15.0590109059,33685.5014955119,0.0714562102,0.0319561887,0.0444008168,0.0198566489,3837598,False,False,(2019 AY2)
23.0,2018-12-30,0.165638507,64.433379223,24779167.83718009,15397060.922821642,44902.5191646091,12.4729219902,27900.6791998095,0.1492931834,0.0667659413,0.0927664547,0.0414864197,3837591,False,False,(2019 AP2)
24.5,2018-12-30,0.175795187,68.384327743,26298585.53145169,16341183.298505722,51903.1293980983,14.4175359439,32250.5861529461,0.0748238376,0.0334622374,0.0464933628,0.0207924639,3759360,False,False,(2016 RA34)
